user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
coconutcathy,14099908,6906649099756506374,Reply to @wickedtals AHHHH I LOVE HER,1608079573,55,https://www.tiktok.com/@coconutcathy/video/6906649099756506374?lang=en,883100,6658,1324,3300000
libertyneave,6768877983191024645,6857510233909005574,THE BEST JEANS 🤍👖🤍👖🤍👖🤍#Zara classic mom fit hi-rise ankle length denim jeans 😊😊 #fyp #foryou #jeans #denim #tiktokfashion #zarahaul,1596638528,12,https://www.tiktok.com/@libertyneave/video/6857510233909005574?lang=en,68600,2639,459,944600
hope.cee,6815814342593070086,6829011591342722309,some of my fav jeans👖#fyp #foryou #denim #musthaves #shopping #tiktokfashion #zara #americaneagle #asian,1590003166,13,https://www.tiktok.com/@hope.cee/video/6829011591342722309?lang=en,118400,5628,388,1000000
clairebridgess,6737099118759822342,6902993767272402182,‘Tis the season to sPaRkLe ✨ #fyp #christmasoutfits #holidaylooks #nyeoutfit #holidaymusic #fashion #sparklyoutfits,1607228514,23,https://www.tiktok.com/@clairebridgess/video/6902993767272402182?lang=en,3978,171,56,28000
sofiagabayy,6883313273472582662,6902584537549671685,Felt cute might delete later🤪💘,1607133232,38,https://www.tiktok.com/@sofiagabayy/video/6902584537549671685?lang=en,25600,266,263,205900
ihavelockjaw,6716014607041479686,6854656957723200774,Reply to @aprhoedite,1595974194,15,https://www.tiktok.com/@ihavelockjaw/video/6854656957723200774?lang=en,1874,10,17,22100
ihavelockjaw,6716014607041479686,6899621638799641862,Reply to @s1ut4timotheechalamet hair tutorial!! i got it from @o1271999,1606443375,56,https://www.tiktok.com/@ihavelockjaw/video/6899621638799641862?lang=en,1797,37,37,10500
ihavelockjaw,6716014607041479686,6906550050848132358,my greatest purchase i love u devon,1608056515,14,https://www.tiktok.com/@ihavelockjaw/video/6906550050848132358?lang=en,11100,46,115,50100
cheybigfatdog,6618114793830547461,6905826242658946310,f u and ur feelings,1607888026,5,https://www.tiktok.com/@cheybigfatdog/video/6905826242658946310?lang=en,301400,13500,2180,2400000
regularguykofi,6805709073377133574,6904827707977174277,Camrys are actually manufactured in the us but that’s neither here nor there #fypシ #foryou #xyzbca #cars #virall,1607655498,12,https://www.tiktok.com/@regularguykofi/video/6904827707977174277?lang=en,68900,1786,463,321500
yolandainthecity,6774198217644803078,6906272784922529029,Best bras for small chested girls💖 #ibtc #ibtcommittee #smallchestedgirl #smallchest,1607991956,43,https://www.tiktok.com/@yolandainthecity/video/6906272784922529029?lang=en,78600,520,724,411700
irisloveunicorns,6798541607060390917,6905752720884403457,Enjoying my last day as a 27 year old 💕 #inmyfeelings #inmyfeels #alt #age #outfitfashion #fyp #viral,1607870853,9,https://www.tiktok.com/@irisloveunicorns/video/6905752720884403457?lang=en,781000,8306,5416,3400000
funnyprettysexygirl,6723711093459862534,6905519718816419074,addressing the rumors :( please don’t talk about me behind my back #mean #hurt #bullying,1607816607,59,https://www.tiktok.com/@funnyprettysexygirl/video/6905519718816419074?lang=en,136700,11800,1512,674500
tala.exe,6746670876710749190,6906347139354447110,Reply to @2020.toyota.corolla.le I’m sorry if this isn’t what you meant but this is what I do😩 #latex #math #physics #compsci,1608009287,51,https://www.tiktok.com/@tala.exe/video/6906347139354447110?lang=en,2648,68,81,41800
444ava666,6712203740373500933,6870885089396542726,Reply to @_annieboyle,1599752614,23,https://www.tiktok.com/@444ava666/video/6870885089396542726?lang=en,82100,1108,515,526600
alexisren,6741736706687058949,6895156929077841158,i feel so seen with this trend hahahaha,1605403855,13,https://www.tiktok.com/@alexisren/video/6895156929077841158?lang=en,3700000,66300,13300,17000000
yolandainthecity,6774198217644803078,6838643356189412613,Styling my favorite closet staple ✨💗 peep my dog lol #styleinspo #styletip #styleblogger #outfitinspo #fashioninspo #fyp,1592245736,10,https://www.tiktok.com/@yolandainthecity/video/6838643356189412613?lang=en,12800,167,45,199600
potloversclub,6861007689889104901,6897895763905498370,"Just making stuff, wbu? #myart #plantparent #fyp #foryou #diy",1606041512,20,https://www.tiktok.com/@potloversclub/video/6897895763905498370?lang=en,30300,597,161,186500
lameaschris,6669098430646091782,6905955071616486662,just another night of me being loyal #speedrun #spongebob #mrkrabsareuokay,1607917988,46,https://www.tiktok.com/@lameaschris/video/6905955071616486662?lang=en,637700,9970,2793,2900000
oliviabaeyen,6785243078976242693,6905835828694568193,let’s just say my 21st was lit 🤪,1607890204,8,https://www.tiktok.com/@oliviabaeyen/video/6905835828694568193?lang=en,262700,3206,1523,1400000
emsanity,6762486865511678982,6904458769992879365,comment if you want me to run ya data#onlinedating#programming #compsci,1607569614,44,https://www.tiktok.com/@emsanity/video/6904458769992879365?lang=en,34400,3187,508,272900
wendyni12,9017123,6905825008170388742,is been a while but I GOT SOME MORE ORGANS!!🤩 #HolidayDecor #RaisedBy #MONCLERBUBBLEUP #CancelTheNoise #fyp #foryou #organ #organstory #iheartguts,1607887701,58,https://www.tiktok.com/@wendyni12/video/6905825008170388742?lang=en,422700,12700,3621,1700000
iammiajay,6823874597047419910,6905828735677680902,#REPOST THEY TOOK MY FIRST VIDEO DOWN !,1607888567,17,https://www.tiktok.com/@iammiajay/video/6905828735677680902?lang=en,329700,1520,828,1400000
morganlyates,6799800167203685382,6905843972153838854,free britney tho #fyp #britneyspears #freebritney #lgbt @victoria.nelson @caitlinbea @alanahcole,1607892114,19,https://www.tiktok.com/@morganlyates/video/6905843972153838854?lang=en,320800,26600,3107,2400000
kennathomsen,6712486558354375686,6885965461729627398,girl gang,1603263964,14,https://www.tiktok.com/@kennathomsen/video/6885965461729627398?lang=en,9784,123,83,62800
itsbigdaddynic,6660656599213817862,6878326396339391749,petition for me to do the actual dance below #fyp #foryou,1601485199,13,https://www.tiktok.com/@itsbigdaddynic/video/6878326396339391749?lang=en,7850,67,94,68200
vandamnn,14526856,6880939225546607877,at work transformation #model,1602093550,10,https://www.tiktok.com/@vandamnn/video/6880939225546607877?lang=en,742,3,9,10100
fiorella.del,6738473281915634693,6880239179209559302,Outfits is wear based on our Halloween dates #outfits #halloweenideas #outfitideas #fallfits,1601930551,12,https://www.tiktok.com/@fiorella.del/video/6880239179209559302?lang=en,10200,110,116,135900
sofairey,6705986636692161541,6879268383875927302,Everyone has their own moment #fyp #foryoupage #fyp #mansion #girlfriend,1601704567,12,https://www.tiktok.com/@sofairey/video/6879268383875927302?lang=en,22700,166,146,134500
kateebartlett,6748569488013263877,6877172875745430790,me when the landlord finally unlocks the door to the roof AND it matches my outfit #nyc #newyork #newyorkcity #rooftop #skyline #nycskyline #corset,1601216664,15,https://www.tiktok.com/@kateebartlett/video/6877172875745430790?lang=en,39400,265,213,213100
belsworldd,6847613805317997574,6878396595340135686,Song of the day 🥺 #ColorCustomizer #xyzbca #foryou #alt #wasian,1601501543,15,https://www.tiktok.com/@belsworldd/video/6878396595340135686?lang=en,82300,513,405,304100
bynatichang,6762564681799320582,6869578867275844870,Reply to @utiebeauty hold it helps girl don’t waste your money 🤍 #makeup #hydraliners,1599448481,12,https://www.tiktok.com/@bynatichang/video/6869578867275844870?lang=en,36400,69,90,274600
groovybimbo,6689934179754443781,6876064689961340166,:-),1600958634,16,https://www.tiktok.com/@groovybimbo/video/6876064689961340166?lang=en,30900,437,386,134600
moxeb,6793249933657195525,6877217105926704385,Everything exclusive #autumnfashion #fyp #fallfitcheck,1601226887,8,https://www.tiktok.com/@moxeb/video/6877217105926704385?lang=en,53200,316,150,285900
talsw0rld,6626980196296671238,6874672123042991365,i would be lying if i told you my makeup today wasn’t rarity inspired LMAO#foryou #foryoupage,1600634369,11,https://www.tiktok.com/@talsw0rld/video/6874672123042991365?lang=en,93000,285,768,310100
kyla.malena,6682821725456368645,6873562874510363910,,1600376079,11,https://www.tiktok.com/@kyla.malena/video/6873562874510363910?lang=en,134500,337,156,588300
chxnglee,6771496485818385413,6874355967262231813,I DON’T CARE HOW CASUAL IT IS I’M GOING TO BE HELLA EXTRA AND CUTE #lookbook #fashion #asian #everyday #mien #sorrypurple #fyp,1600560735,11,https://www.tiktok.com/@chxnglee/video/6874355967262231813?lang=en,71900,595,432,256200
danielab71701,6825464229002396678,6864739284994280709,#ColorCustomizer #suggardaddy #suggarbaby #WaitForTheGreats #ShredWithBillAndTed #HomeCooking @xoxomyra #fyp,1598321675,20,https://www.tiktok.com/@danielab71701/video/6864739284994280709?lang=en,19200,418,88,229900
katcastellanoo,6742180907308155910,6872192245286620417,i like the trend but i dont like the lyrics we all look like yes,1600056948,11,https://www.tiktok.com/@katcastellanoo/video/6872192245286620417?lang=en,185700,1732,1038,933100
jadiebeans,6676602138275628038,6869532859997211910,#duet with @ellie.paluzzi thank u for the haircut idea😩🙏🏻 everyone go get the haircut RN!!!😍 #fyp #foryou #foryoupage #haircut #AdultMoney,1599437767,19,https://www.tiktok.com/@jadiebeans/video/6869532859997211910?lang=en,327100,18100,954,1900000
thatgirlkelsie_98,132460621970784256,6870121287109315845,i’m a hairstylist so here’s a little faux curtain bang trick so you don’t have to fully commit to cutting your hair☺️✌🏼 ur welcome,1599574770,59,https://www.tiktok.com/@thatgirlkelsie_98/video/6870121287109315845?lang=en,154000,4100,1125,1300000
izzacodes,6658870474149380102,6867327708607565061,How to find every social media someone has with the same handle using python #coding #hack #python #socialmedia,1598924343,15,https://www.tiktok.com/@izzacodes/video/6867327708607565061?lang=en,26700,1636,252,243100
kennathomsen,6712486558354375686,6867202648651697414,do i look innocent ?:)),1598895221,15,https://www.tiktok.com/@kennathomsen/video/6867202648651697414?lang=en,16300,191,105,115800
sydneyleanndesign,6841905203471156230,6862176397419482374,Part 2 of Budget Bathroom Reno / Painted Tile (so far)! #diyer #budgethacks #homerenovation #budgethomedecor #summer2020 #painted #bathroommakeover,1597724957,27,https://www.tiktok.com/@sydneyleanndesign/video/6862176397419482374?lang=en,541100,15400,3234,8400000
takato11,6655062211071524870,6858730322301816070,Thrift flipping a blanket I found at Savers.. inspo from @aminaplease & @wandythemaker #sewingdiy #sewingproject #blanketpants #saversthrift,1596922601,15,https://www.tiktok.com/@takato11/video/6858730322301816070?lang=en,34500,459,231,180500
sterlingmonett,6700221429599912965,6864016186703662342,Sorry if I called you out😂,1598153317,26,https://www.tiktok.com/@sterlingmonett/video/6864016186703662342?lang=en,316900,890,1682,1200000
moletilda,6817227132047000582,6862081156939074822,no friday i guess,1597702779,10,https://www.tiktok.com/@moletilda/video/6862081156939074822?lang=en,53900,235,240,194000
paudictado,6780968560849077254,6863257782938881285,anyone else feel me on thisss?🤘🏼 #whatidwear #alphets,1597976737,11,https://www.tiktok.com/@paudictado/video/6863257782938881285?lang=en,115700,787,349,851800
whatverowears,6724802927498576901,6855868954020302085,Follow my IG ✨ just in case 💕 #styeltips #outfitideas #basictoextra #fashion,1596256384,22,https://www.tiktok.com/@whatverowears/video/6855868954020302085?lang=en,38900,417,146,345900
sterlingmonett,6700221429599912965,6852031438129253638,This sound was obviously made for me🦋☁️🧸✨🍓,1595362892,19,https://www.tiktok.com/@sterlingmonett/video/6852031438129253638?lang=en,636300,4405,2293,3300000
sterlingmonett,6700221429599912965,6816793607337544965,If you like these looks go check out @boohoo for a chance to win them #itsfromboohoo #ad,1587158445,14,https://www.tiktok.com/@sterlingmonett/video/6816793607337544965?lang=en,128800,1392,597,762500
fiabellas,6761080878821262341,6841663907367619845,I can never decide #fyp #tiktokfashion #MakeSomeoneSmile @iamgia_ @princesspolly,1592949014,10,https://www.tiktok.com/@fiabellas/video/6841663907367619845?lang=en,54300,886,399,421600
katcastellanoo,6742180907308155910,6852390509516737797,this was fun #foryoupage #fyp,1595446495,15,https://www.tiktok.com/@katcastellanoo/video/6852390509516737797?lang=en,38900,470,173,359300
meganeileenn_,6774575633428825094,6852000920335568134,I will never stop changing my aesthetic. Sorry not sorry #fyp #foryoupage @amazinglace,1595355787,19,https://www.tiktok.com/@meganeileenn_/video/6852000920335568134?lang=en,33300,474,128,287900
jessie_mosley14,6743369955570320389,6851607776699927814,Reply to @cutaiagiulianaa 💕💕i hope this was useful,1595264251,14,https://www.tiktok.com/@jessie_mosley14/video/6851607776699927814?lang=en,2430,81,34,33600
tvboba,6616165877443543045,6905633141742947589,,1607843053,5,https://www.tiktok.com/@tvboba/video/6905633141742947589?lang=en,364400,15000,5631,2000000
ricotaquito,6588550779262795782,6905070725044931846,CHOBANI HAS DONE IT AGAIN @chobaniau,1607712081,52,https://www.tiktok.com/@ricotaquito/video/6905070725044931846?lang=en,53300,251,315,222000
kisslayla,6579018999974756357,6905225144336256261,Shits crazy man,1607748038,8,https://www.tiktok.com/@kisslayla/video/6905225144336256261?lang=en,560600,21000,8753,2000000
datenightcooking,6832913234900894725,6905307950663929090,Reply to @hew2001 how’d I do? #homecooked #foodtiktok #ghee #hashbrowns4life #hashbrowns,1607767297,24,https://www.tiktok.com/@datenightcooking/video/6905307950663929090?lang=en,781400,32300,2875,7200000
priscillaecheverry,6729569538746270725,6905541634155465989,The cutest way to present wine to your guests during the holidays! 🥰 🎄 🍷 #christmas #christmastiktok #fyp #foryourpage #wine #ornament #recipe,1607821721,56,https://www.tiktok.com/@priscillaecheverry/video/6905541634155465989?lang=en,358200,41100,2705,2600000
kodyeelyse,6806725718400779270,6898348245236468998,Turns out I’m a freak WHO KNEW #GraphicDesign #InkDrawing #PajamaJam #queenteam,1606146919,12,https://www.tiktok.com/@kodyeelyse/video/6898348245236468998?lang=en,545200,24900,4641,8100000
thekoreanvegan,6772515293988520966,6903960378967952646,#fyp #fypシ #husband #foodtiktok #ThinkingAbout #woman #kitchen,1607453583,59,https://www.tiktok.com/@thekoreanvegan/video/6903960378967952646?lang=en,399900,3922,4631,1300000
benawad,6731776144263382022,6904645136374877446,Are you a functional component because you've got me hooked #compsci #nerd #tech #viral,1607613000,21,https://www.tiktok.com/@benawad/video/6904645136374877446?lang=en,16000,740,353,99000
marissa.dell,6738988244077904901,6904362196487179525,ily bro ... ily BRO ... BRO,1607547117,7,https://www.tiktok.com/@marissa.dell/video/6904362196487179525?lang=en,212900,3706,2982,1800000
teresalauracaruso,6722618095775794181,6895086448089861382,How we created a Christmas coffee bar in our kitchen 🎄☕️ #learnontiktok #WeekendVibes #holidaycountdown #holidaytiktok #tiktokpartner,1605387450,17,https://www.tiktok.com/@teresalauracaruso/video/6895086448089861382?lang=en,274100,7272,2282,2200000
teresalauracaruso,6722618095775794181,6904305075661933830,Gift ideas from Amazon: part two! 🎁🎄 #learnontiktok #amazon #happyholidays #giftideas #tiktokpartner,1607533823,22,https://www.tiktok.com/@teresalauracaruso/video/6904305075661933830?lang=en,128300,1665,342,1000000
emilymoodyyy,6579757505332002821,6904662731610213638,Coping skillzzzz# #fyp #foryoupage #foryou #viral,1607617093,6,https://www.tiktok.com/@emilymoodyyy/video/6904662731610213638?lang=en,233000,7075,14300,1300000
xaunara,6736087167045338118,6904464595042241794,Reply to @duyenjenn #greenscreenvideo Here’s ny tutorial for how I open #soju bottles. Hope this helps! #subtleasiantraits #soju #subtleasianravers,1607570940,47,https://www.tiktok.com/@xaunara/video/6904464595042241794?lang=en,11400,344,139,195000
devotedcreations,6775336388591715334,6904676230969314566,I can’t talk right now 💅🏼 #tanninglotion #tanningsalon,1607620235,9,https://www.tiktok.com/@devotedcreations/video/6904676230969314566?lang=en,55200,458,803,440600
